 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 PROCESS_version_number__________________________________________________ (procver)_____________________     "3.0.1   R"
 Date_of_run_____________________________________________________________ (date)________________________     "15/12/2023"
 Time_of_run_____________________________________________________________ (time)________________________     "12:44"
 User____________________________________________________________________ (username)____________________     "clair"   
 PROCESS_run_title_______________________________________________________ (runtitle)____________________     "EU-DEMO 2018 baseline                                                                              
 PROCESS_tag_number______________________________________________________ (tagno)_______________________     "v3.0.1-18-gf145d83"                                                                                
 PROCESS_git_branch_name_________________________________________________ (branch_name)_________________     "main"                                                                                              
 PROCESS_last_commit_message_____________________________________________ (commsg)______________________     "Corrected number of days in year in annual cost calculation ([hash]3010)"                          
 Input_filename__________________________________________________________ (fileprefix)__________________     "/home/clair/development/PROCESS/input_files/clean_demo_IN.DAT                                                                                                                                           "
 # Numerics #
 VMCON_error_flag________________________________________________________ (ifail)_______________________              1    
 # PROCESS found a feasible solution #
 Number_of_iteration_variables___________________________________________ (nvar)________________________             40    
 Number_of_constraints_(total)___________________________________________ (neqns+nineqns)_______________             25    
 Optimisation_switch_____________________________________________________ (ioptimz)_____________________              1    
 Figure_of_merit_switch__________________________________________________ (minmax)______________________              1    
 Square_root_of_the_sum_of_squares_of_the_constraint_residuals___________ (sqsumsq)_____________________      1.0977E-07 OP 
 VMCON_convergence_parameter_____________________________________________ (convergence_parameter)_______      0.0000E+00 OP 
 Normalised_objective_function___________________________________________ (norm_objf)___________________      1.7944E+00 OP 
 Number_of_VMCON_iterations______________________________________________ (nviter)______________________              0 OP 
 Allowable_divertor_heat_fluence_(MW-yr/m2)______________________________ (adivflnc)____________________      2.0000E+01    
 First_wall_/_blanket_lifetime_(years)___________________________________ (bktlife)_____________________      9.3493E+00 OP 
 Divertor_lifetime_(years)_______________________________________________ (divlife)_____________________      3.4033E+00 OP 
 Heating/CD_system_lifetime_(years)______________________________________ (cdrlife)_____________________      9.3493E+00 OP 
 Total_plant_lifetime_(years)____________________________________________ (tlife)_______________________      4.0000E+01    
 Total_plant_availability_fraction_______________________________________ (cfactr)______________________      7.5000E-01    
 Number_of_fusion_cycles_to_reach_allowable_fw/blanket_DPA_______________ (bktcycles)___________________      1.9944E+04    
 # Plasma #
 Tokamak_aspect_ratio_=_Conventional,_itart_=_0__________________________ (itart)_______________________      0.0000E+00    
 Major_radius_(m)________________________________________________________ (rmajor)______________________      8.9718E+00 ITV
 Minor_radius_(m)________________________________________________________ (rminor)______________________      3.0937E+00    
 Aspect_ratio____________________________________________________________ (aspect)______________________      2.9000E+00    
 Elongation,_X-point_(calculated_from_aspect_ratio_and_stability_margin)_ (kappa)_______________________      1.9371E+00    
 Elongation,_95%_surface_(calculated_from_kappa)_________________________ (kappa95)_____________________      1.7295E+00    
 Elongation,_area_ratio_calc.____________________________________________ (kappaa)______________________      1.7869E+00    
 Triangularity,_X-point_(input_value_used)_______________________________ (triang)______________________      5.0000E-01    
 Triangularity,_95%_surface_(calculated_from_triang)_____________________ (triang95)____________________      3.3333E-01    
 Plasma_poloidal_perimeter_(m)___________________________________________ (pperim)______________________      2.8825E+01    
 Plasma_cross-sectional_area_(m2)________________________________________ (xarea)_______________________      5.3729E+01    
 Plasma_surface_area_(m2)________________________________________________ (sarea)_______________________      1.5714E+03 OP 
 Plasma_volume_(m3)______________________________________________________ (vol)_________________________      2.9580E+03 OP 
 Plasma_current_scaling_law_used_________________________________________ (icurr)_______________________              4    
 Plasma_current_(MA)_____________________________________________________ (plascur/1D6)_________________      1.9268E+01    
 Current_density_profile_factor__________________________________________ (alphaj)______________________      2.1189E+00    
 Plasma_internal_inductance,_li__________________________________________ (rli)_________________________      1.2629E+00    
 Vertical_field_at_plasma_(T)____________________________________________ (bvert)_______________________     -7.4286E-01    
 Vacuum_toroidal_field_at_R_(T)__________________________________________ (bt)__________________________      4.9819E+00 ITV
 Average_poloidal_field_(T)______________________________________________ (bp)__________________________      8.4002E-01    
 Total_field_(sqrt(bp^2_+_bt^2))_(T)_____________________________________ (btot)________________________      5.0522E+00    
 Safety_factor_on_axis___________________________________________________ (q0)__________________________      1.0000E+00    
 Safety_factor_at_95%_flux_surface_______________________________________ (q95)_________________________      3.8000E+00 ITV
 Cylindrical_safety_factor_(qcyl)________________________________________ (qstar)_______________________      3.1189E+00    
 Total_plasma_beta_______________________________________________________ (beta)________________________      3.2711E-02 ITV
 Total_poloidal_beta_____________________________________________________ (betap)_______________________      1.1833E+00 OP 
